base_datos,id_anuncio,precio_inmueble,precio_m2,tipo_inmueble,habitaciones,baños,metros_cuadrados,num_planta,id_barrio_oficial,dias_publicado,detalles_extra,segmento_precio,segmento_precio_m2,ciudad,barrio_oficial,precio_noche_estimado,ocupacion_media_estimada,nivel_precio,puntuacion_ROI365,ROI365_%,outlier_roi365
Fotocasa,189431235,460000.0,5609.756097560976,Piso,4.0,2.0,82.0,1.0,226169,15.0,,Entrada,Medio,Barcelona,Les Corts,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.21,False
Fotocasa,189307821,1425000.0,7233.502538071066,Piso,5.0,2.0,197.0,0.0,224069,29.0,,Alto,Alto,Barcelona,Dreta de l'Eixample,445.2,0.2871,1-barrio+habitaciones,Baja rentabilidad,2.13,False
Fotocasa,189067579,816000.0,6135.338345864661,Piso,3.0,2.0,133.0,,213089,56.0,Ascensor,Medio,Medio,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.06,False
Fotocasa,189132457,224000.0,3027.027027027027,Piso,2.0,1.0,74.0,0.0,244166,49.0,,Entrada,Entrada,Barcelona,La Zona Franca - Port,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.38,False
Fotocasa,188631915,490000.0,4666.666666666667,Piso,4.0,2.0,105.0,5.0,226148,92.0,,Entrada,Medio,Barcelona,La Maternitat i Sant Ramon,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.83,False
Fotocasa,185539062,650000.0,9027.777777777776,Piso,2.0,2.0,72.0,3.0,224194,92.0,,Medio,Alto,Barcelona,Nova Esquerra de l'Eixample,180.2,0.2722,1-barrio+habitaciones,Baja rentabilidad,1.79,False
Fotocasa,188303345,2500000.0,11415.52511415525,Ático,4.0,3.0,219.0,0.0,245243,92.0,,Lujo,Lujo,Barcelona,Sant Gervasi - Galvany,424.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,1.14,False
Fotocasa,189593207,299000.0,3934.2105263157896,Piso,3.0,1.0,76.0,3.0,244252,0.0,,Entrada,Entrada,Barcelona,Sants,207.76,0.3327,1-barrio+habitaciones,Media rentabilidad,5.48,False
Fotocasa,188885380,570000.0,4913.793103448276,Piso,3.0,2.0,116.0,4.0,244136,76.0,,Medio,Medio,Barcelona,La Bordeta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,2.51,False
Fotocasa,189523541,1100000.0,7971.014492753623,Piso,3.0,2.0,138.0,4.0,224069,7.0,,Alto,Alto,Barcelona,Dreta de l'Eixample,343.44,0.2871,1-barrio+habitaciones,Baja rentabilidad,2.13,False
Fotocasa,188337119,720000.0,5142.857142857143,Piso,4.0,2.0,140.0,2.0,226169,92.0,,Medio,Medio,Barcelona,Les Corts,424.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.97,False
Fotocasa,189319702,229900.0,4691.836734693878,Apartamento,1.0,1.0,49.0,2.0,213101,27.0,,Entrada,Medio,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.25,False
Fotocasa,189127094,640000.0,7710.843373493976,Piso,2.0,2.0,83.0,3.0,224013,50.0,,Medio,Alto,Barcelona,Antiga Esquerra de l'Eixample,246.98,0.3028,1-barrio+habitaciones,Baja rentabilidad,2.77,False
Fotocasa,188762950,575000.0,4752.06611570248,Piso,4.0,2.0,121.0,0.0,224240,90.0,,Medio,Medio,Barcelona,Sant Antoni,275.6,0.3007,1-barrio+habitaciones,Baja rentabilidad,3.42,False
Fotocasa,185173672,270000.0,4736.8421052631575,Piso,2.0,1.0,57.0,,213101,92.0,Aire acondicionado,Entrada,Medio,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.82,False
Fotocasa,185569185,180000.0,2571.428571428572,Piso,3.0,1.0,70.0,3.0,230170,92.0,Ascensor | Calefacción | Aire acondicionado,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.94,False
Fotocasa,189407891,250000.0,3125.0,Planta Baja,3.0,1.0,80.0,0.0,230170,18.0,Calefacción | Aire acondicionado,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.72,False
Fotocasa,189366084,650000.0,3250.0,Casa,5.0,3.0,200.0,,230277,22.0,Terraza | Calefacción | Aire acondicionado,Medio,Entrada,Barcelona,Verdun,424.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.4,False
Fotocasa,189590341,199000.0,3754.716981132076,Ático,2.0,,53.0,3.0,230277,1.0,Terraza,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.18,False
Fotocasa,189163840,187500.0,3232.758620689656,Piso,3.0,1.0,58.0,1.0,230170,47.0,Terraza,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.62,False
Fotocasa,189157160,145000.0,3152.1739130434785,Piso,2.0,1.0,46.0,3.0,230277,47.0,,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,9.86,False
Fotocasa,189144684,309000.0,5065.573770491803,Ático,2.0,1.0,61.0,,230151,48.0,Terraza,Entrada,Medio,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.63,False
Fotocasa,189369510,299500.0,3565.4761904761904,Piso,3.0,1.0,84.0,,230216,22.0,Ascensor,Entrada,Entrada,Barcelona,Porta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.77,False
Fotocasa,188227285,200000.0,3174.6031746031745,Piso,2.0,1.0,63.0,,230170,92.0,,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.15,False
Fotocasa,188487433,242000.0,4840.0,Planta Baja,1.0,1.0,50.0,0.0,230170,92.0,Ascensor,Entrada,Medio,Barcelona,Les Roquetes,159.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.43,False
Fotocasa,187753095,245000.0,3951.6129032258063,Ático,2.0,1.0,62.0,,230151,92.0,Ascensor | Terraza,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.83,False
Fotocasa,187942343,340000.0,3820.224719101124,Piso,3.0,1.0,89.0,7.0,230144,92.0,Ascensor | Balcón | Calefacción | Aire acondicionado,Entrada,Entrada,Barcelona,La Guineueta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.2,False
Fotocasa,186398494,210000.0,3620.689655172414,Piso,3.0,1.0,58.0,3.0,230151,92.0,Ascensor | Balcón,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.81,False
Fotocasa,189395283,189000.0,3634.6153846153848,Piso,3.0,1.0,52.0,3.0,230277,19.0,,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.56,False
Fotocasa,189406058,179000.0,3377.3584905660377,Piso,3.0,1.0,53.0,1.0,230170,18.0,Trastero,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.99,False
Fotocasa,188889243,219000.0,3842.105263157895,Piso,2.0,1.0,57.0,4.0,230151,75.0,Balcón,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.53,False
Fotocasa,189601473,295000.0,5363.636363636364,Piso,2.0,1.0,55.0,1.0,230279,0.0,Ascensor,Entrada,Medio,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.85,False
Fotocasa,189574326,210000.0,3442.622950819672,Piso,3.0,1.0,61.0,1.0,230279,2.0,Ascensor,Entrada,Entrada,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.81,False
Fotocasa,189519397,249000.0,3661.764705882353,Piso,3.0,1.0,68.0,0.0,230277,8.0,Ascensor | Terraza,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.74,False
Fotocasa,187018597,780000.0,3804.878048780488,Casa,6.0,2.0,205.0,,230216,92.0,Terraza | Balcón | Calefacción,Medio,Entrada,Barcelona,Porta,424.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.67,False
Fotocasa,189540398,229000.0,4872.340425531915,Ático,2.0,1.0,47.0,,230170,6.0,Terraza,Entrada,Medio,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.24,False
Fotocasa,189516418,209000.0,2943.6619718309857,Piso,2.0,1.0,71.0,,230151,8.0,Calefacción | Aire acondicionado,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.84,False
Fotocasa,188775810,210000.0,3962.264150943396,Piso,2.0,1.0,53.0,,230103,89.0,,Entrada,Entrada,Barcelona,El Turó de la Peira,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.81,False
Fotocasa,188821770,249000.0,4293.103448275862,Piso,3.0,1.0,58.0,1.0,230103,83.0,,Entrada,Entrada,Barcelona,El Turó de la Peira,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.74,False
Fotocasa,189588351,292000.0,4634.920634920635,Piso,2.0,1.0,63.0,0.0,230277,1.0,Parking | Terraza | Aire acondicionado,Entrada,Medio,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.9,False
Fotocasa,189117973,234000.0,3295.774647887324,Ático,3.0,1.0,71.0,,230277,51.0,Terraza,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.11,False
Fotocasa,189465819,242000.0,5041.666666666667,Planta Baja,1.0,1.0,48.0,0.0,230170,13.0,Ascensor | Calefacción,Entrada,Medio,Barcelona,Les Roquetes,159.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.43,False
Fotocasa,189030476,315000.0,3181.818181818182,Piso,3.0,1.0,99.0,0.5,230216,61.0,Ascensor | Calefacción,Entrada,Entrada,Barcelona,Porta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.54,False
Fotocasa,189601356,186000.0,2906.25,Piso,2.0,1.0,64.0,0.5,230170,0.0,Calefacción | Aire acondicionado,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.69,False
Fotocasa,188828009,173400.0,3042.1052631578946,Piso,2.0,1.0,57.0,3.0,230170,83.0,Balcón,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,8.24,False
Fotocasa,188708422,280000.0,4000.0,Piso,3.0,1.0,70.0,1.0,230279,92.0,Ascensor | Calefacción,Entrada,Entrada,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.11,False
Fotocasa,189306574,293000.0,5327.272727272727,Piso,3.0,1.0,55.0,1.0,230216,29.0,Ascensor | Balcón | Aire acondicionado,Entrada,Medio,Barcelona,Porta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.88,False
Fotocasa,189348387,195000.0,3305.084745762712,Ático,3.0,1.0,59.0,4.0,230170,25.0,Terraza,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.33,False
Fotocasa,189227726,182000.0,2888.8888888888887,Piso,3.0,1.0,63.0,0.0,230277,40.0,,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.85,False
Fotocasa,189396341,317000.0,4594.202898550725,Piso,3.0,1.0,69.0,5.0,230151,19.0,Ascensor | Balcón,Entrada,Medio,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.51,False
Fotocasa,189164840,229000.0,3318.840579710145,Piso,3.0,1.0,69.0,,230170,47.0,Balcón | Aire acondicionado,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.24,False
Fotocasa,189516784,250000.0,3906.25,Piso,3.0,1.0,64.0,1.0,230103,8.0,Ascensor,Entrada,Entrada,Barcelona,El Turó de la Peira,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.72,False
Fotocasa,188378186,175000.0,2692.3076923076924,Piso,3.0,1.0,65.0,,230160,92.0,Balcón | Calefacción,Entrada,Entrada,Barcelona,La Trinitat Nova,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,8.17,False
Fotocasa,188734056,275000.0,3160.919540229885,Piso,3.0,1.0,87.0,0.0,230170,92.0,Calefacción | Aire acondicionado,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.2,False
Fotocasa,189200729,234000.0,3000.0,Ático,3.0,1.0,78.0,,230277,42.0,Terraza,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.11,False
Fotocasa,188940930,400000.0,2649.0066225165565,Casa,3.0,2.0,151.0,,230151,70.0,Terraza,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.57,False
Fotocasa,189362370,350000.0,4117.64705882353,Piso,1.0,1.0,85.0,,230279,22.0,Ascensor,Entrada,Entrada,Barcelona,Vilapicina i la Torre Llobeta,159.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.06,False
Fotocasa,189460149,470000.0,4311.926605504587,Piso,4.0,1.0,109.0,15.0,230144,14.0,,Entrada,Entrada,Barcelona,La Guineueta,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.08,False
Fotocasa,189378073,285000.0,4453.125,Piso,3.0,1.0,64.0,3.0,230103,21.0,,Entrada,Entrada,Barcelona,El Turó de la Peira,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.02,False
Fotocasa,186614969,239000.0,3983.3333333333335,Ático,2.0,1.0,60.0,4.0,230279,92.0,,Entrada,Entrada,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.98,False
Fotocasa,189360084,339000.0,5136.363636363636,Piso,3.0,1.0,66.0,1.0,230279,23.0,,Entrada,Medio,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.22,False
Fotocasa,189157711,198000.0,3046.153846153846,Piso,2.0,1.0,65.0,,230151,47.0,Calefacción,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.22,False
Fotocasa,189480131,220000.0,3859.6491228070176,Piso,3.0,1.0,57.0,,230151,12.0,,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.5,False
Fotocasa,188235348,250000.0,4901.9607843137255,Ático,3.0,1.0,51.0,15.0,230170,92.0,,Entrada,Medio,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.72,False
Fotocasa,189465786,287200.0,4162.31884057971,Piso,2.0,2.0,69.0,1.0,230170,13.0,,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.98,False
Fotocasa,189465738,284200.0,4179.411764705882,Piso,2.0,2.0,68.0,1.0,230170,13.0,,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.03,False
Fotocasa,189292540,340000.0,6800.0,Ático,1.0,1.0,50.0,15.0,230279,30.0,,Entrada,Medio,Barcelona,Vilapicina i la Torre Llobeta,159.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.15,False
Fotocasa,188915332,200000.0,3389.830508474576,Piso,2.0,1.0,59.0,4.0,230144,72.0,,Entrada,Entrada,Barcelona,La Guineueta,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.15,False
Fotocasa,188971033,310000.0,3690.4761904761904,Piso,3.0,1.0,84.0,1.0,230216,67.0,,Entrada,Entrada,Barcelona,Porta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.61,False
Fotocasa,189584428,215000.0,3644.06779661017,Piso,2.0,1.0,59.0,,230151,1.0,Ascensor,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.65,False
Fotocasa,188786176,450000.0,3600.0,Piso,2.0,1.0,125.0,,230103,88.0,Ascensor,Entrada,Entrada,Barcelona,El Turó de la Peira,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.18,False
Fotocasa,188410582,233150.0,4239.090909090909,Piso,3.0,1.0,55.0,1.0,230057,92.0,,Entrada,Entrada,Barcelona,Ciutat Meridiana,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.13,False
Fotocasa,189481346,350000.0,5303.030303030303,Piso,3.0,1.0,66.0,1.0,230144,12.0,,Entrada,Medio,Barcelona,La Guineueta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.08,False
Fotocasa,189206502,230000.0,3833.3333333333335,Piso,2.0,1.0,60.0,0.0,230279,42.0,,Entrada,Entrada,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.21,False
Fotocasa,189258795,340000.0,4250.0,Piso,2.0,2.0,80.0,1.0,230039,36.0,,Entrada,Entrada,Barcelona,Can Peguera,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.2,False
Fotocasa,189181139,298000.0,4806.451612903225,Piso,3.0,1.0,62.0,,230279,44.0,Ascensor,Entrada,Medio,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.8,False
Fotocasa,189531075,195000.0,2500.0,Piso,3.0,1.0,78.0,2.0,230160,7.0,,Entrada,Entrada,Barcelona,La Trinitat Nova,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.33,False
Fotocasa,187119842,249000.0,2766.6666666666665,Piso,4.0,1.0,90.0,,230151,92.0,Calefacción,Entrada,Entrada,Barcelona,La Prosperitat,424.0,0.2842,3-ciudad+habitaciones,Alta rentabilidad,11.48,False
Fotocasa,186580922,150000.0,2727.2727272727275,Piso,3.0,1.0,55.0,1.0,230170,92.0,,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,9.53,False
Fotocasa,189361869,255000.0,4636.363636363636,Piso,3.0,1.0,55.0,,230151,23.0,Ascensor,Entrada,Medio,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.61,False
Fotocasa,189573897,290000.0,4202.898550724638,Piso,3.0,1.0,69.0,1.0,230279,2.0,,Entrada,Entrada,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.93,False
Fotocasa,189419421,194500.0,2778.5714285714284,Piso,3.0,1.0,70.0,6.0,230057,16.0,,Entrada,Entrada,Barcelona,Ciutat Meridiana,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.35,False
Fotocasa,188812137,384900.0,3736.893203883495,Piso,4.0,1.0,103.0,1.0,230277,84.0,,Entrada,Entrada,Barcelona,Verdun,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.43,False
Fotocasa,188837277,439000.0,4720.430107526881,Piso,3.0,2.0,93.0,3.0,230216,82.0,,Entrada,Medio,Barcelona,Porta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.26,False
Fotocasa,184870646,206000.0,2942.8571428571427,Piso,2.0,1.0,70.0,,230170,92.0,Terraza,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.94,False
Fotocasa,188269930,139000.0,2527.2727272727275,Piso,2.0,1.0,55.0,,230170,92.0,Sótano,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Alta rentabilidad,10.28,False
Fotocasa,189463575,389000.0,3776.6990291262136,Piso,4.0,2.0,103.0,2.0,230151,13.0,,Entrada,Entrada,Barcelona,La Prosperitat,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.35,False
Fotocasa,189483826,319000.0,5696.428571428572,Ático,2.0,1.0,56.0,,230151,11.0,Ascensor,Entrada,Medio,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.48,False
Fotocasa,188670490,539000.0,3569.53642384106,Piso,5.0,3.0,151.0,4.0,230279,92.0,,Medio,Entrada,Barcelona,Vilapicina i la Torre Llobeta,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.3,False
Fotocasa,189469771,140000.0,2857.1428571428573,Piso,3.0,1.0,49.0,1.0,230160,13.0,,Entrada,Entrada,Barcelona,La Trinitat Nova,212.0,0.2842,3-ciudad+habitaciones,Alta rentabilidad,10.21,False
Fotocasa,188277375,395000.0,3834.95145631068,Planta Baja,3.0,2.0,103.0,0.0,230170,92.0,,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.62,False
Fotocasa,188421837,619000.0,3095.0,Casa,4.0,3.0,200.0,,230260,92.0,Parking,Medio,Entrada,Barcelona,Torre Baró,424.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.62,False
Fotocasa,189195901,270000.0,4909.090909090909,Piso,3.0,1.0,55.0,1.0,230279,43.0,,Entrada,Medio,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.29,False
Fotocasa,189549445,125000.0,3205.128205128205,Piso,1.0,1.0,39.0,0.0,230103,5.0,,Entrada,Entrada,Barcelona,El Turó de la Peira,159.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,8.58,False
Fotocasa,189541293,169000.0,3250.0,Planta Baja,2.0,1.0,52.0,0.0,230103,6.0,,Entrada,Entrada,Barcelona,El Turó de la Peira,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,8.46,False
Fotocasa,189360207,236000.0,2593.4065934065934,Piso,4.0,1.0,91.0,,230170,23.0,Balcón,Entrada,Entrada,Barcelona,Les Roquetes,424.0,0.2842,3-ciudad+habitaciones,Alta rentabilidad,12.11,True
Fotocasa,188364670,399000.0,4750.0,Piso,3.0,1.0,84.0,,230216,92.0,Ascensor,Entrada,Medio,Barcelona,Porta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,3.58,False
Fotocasa,189125154,267000.0,3869.565217391305,Piso,2.0,1.0,69.0,0.0,230216,50.0,,Entrada,Entrada,Barcelona,Porta,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.35,False
Fotocasa,189599734,234000.0,3492.537313432836,Piso,3.0,1.0,67.0,,230151,0.0,Balcón,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.11,False
Fotocasa,189588394,200000.0,3030.3030303030305,Ático,2.0,1.0,66.0,15.0,230170,1.0,,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.15,False
Fotocasa,189404216,319000.0,3322.9166666666665,Piso,3.0,1.0,96.0,6.0,230144,19.0,,Entrada,Entrada,Barcelona,La Guineueta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.48,False
Fotocasa,189548524,155000.0,2719.298245614036,Piso,3.0,1.0,57.0,1.0,230057,5.0,,Entrada,Entrada,Barcelona,Ciutat Meridiana,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,9.22,False
Fotocasa,189491880,229000.0,5204.545454545455,Piso,2.0,1.0,44.0,1.0,230151,11.0,,Entrada,Medio,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.24,False
Fotocasa,189472622,200000.0,3773.5849056603774,Piso,3.0,1.0,53.0,0.0,230277,12.0,,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.15,False
Fotocasa,189353305,395000.0,3726.415094339623,Piso,4.0,2.0,106.0,,230144,24.0,Ascensor,Entrada,Entrada,Barcelona,La Guineueta,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.24,False
Fotocasa,184541793,715000.0,6875.0,Piso,3.0,2.0,104.0,,230279,92.0,Ascensor,Medio,Medio,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,2.0,False
Fotocasa,187791473,299000.0,2847.619047619048,Casa,2.0,2.0,105.0,,230151,92.0,Terraza | Aire acondicionado,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,4.78,False
Fotocasa,188879246,230000.0,3593.75,Piso,3.0,1.0,64.0,2.0,230151,76.0,,Entrada,Entrada,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,6.21,False
Fotocasa,184701811,139000.0,2622.6415094339623,Piso,3.0,1.0,53.0,,230170,92.0,,Entrada,Entrada,Barcelona,Les Roquetes,212.0,0.2842,3-ciudad+habitaciones,Alta rentabilidad,10.28,False
Fotocasa,189372177,169000.0,3072.7272727272725,Piso,2.0,1.0,55.0,,230277,21.0,,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,8.46,False
Fotocasa,189518681,399000.0,3873.78640776699,Piso,4.0,2.0,103.0,2.0,230151,8.0,,Entrada,Entrada,Barcelona,La Prosperitat,424.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.17,False
Fotocasa,188771359,240000.0,4363.636363636364,Piso,3.0,1.0,55.0,2.0,230277,89.0,,Entrada,Entrada,Barcelona,Verdun,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.96,False
Fotocasa,189328216,539000.0,6341.176470588235,Piso,3.0,2.0,85.0,1.0,230279,27.0,,Medio,Medio,Barcelona,Vilapicina i la Torre Llobeta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,2.65,False
Fotocasa,189194012,216000.0,3085.714285714286,Piso,4.0,2.0,70.0,3.0,230277,43.0,,Entrada,Entrada,Barcelona,Verdun,424.0,0.2842,3-ciudad+habitaciones,Alta rentabilidad,13.24,True
Fotocasa,188804517,264000.0,3259.259259259259,Piso,3.0,2.0,81.0,,230144,85.0,Ascensor,Entrada,Entrada,Barcelona,La Guineueta,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,5.41,False
Fotocasa,189068611,200000.0,4761.9047619047615,Piso,3.0,1.0,42.0,4.0,230151,56.0,,Entrada,Medio,Barcelona,La Prosperitat,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,7.15,False
Fotocasa,189411265,486000.0,4050.0,Piso,3.0,2.0,120.0,,230144,18.0,Ascensor,Entrada,Entrada,Barcelona,La Guineueta,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,2.94,False
